timestamp,dataset,epoch,iteration,rmse,mae,R2,r,lr
2026-03-04 17:19:12.190335,train_svhn,57,65265,0.7429940390530295,0.2974808508060663,0.9236936415121936,0.9610900411947807,0.0001
2026-03-04 17:19:31.091058,train_svhn,58,66410,0.7326564455280424,0.2908920499918097,0.9258022358016543,0.9621862692427919,0.0001
2026-03-04 17:19:49.305043,train_svhn,59,67555,0.7326783882926138,0.2892965060079583,0.9257977913489727,0.9621841945765606,0.0001
2026-03-04 17:20:08.075058,train_svhn,60,68700,0.7091160397619801,0.2759243037354792,0.9304936172623857,0.9646211021445689,0.0001
2026-03-04 17:20:27.414496,train_svhn,61,69845,0.7274097445315956,0.2858324065874251,0.9268611211251482,0.962736709655097,0.0001
2026-03-04 17:20:46.044092,train_svhn,62,70990,0.7218928776521811,0.2801053781549886,0.9279663230998062,0.9633102639256851,0.0001
2026-03-04 17:21:04.670936,train_svhn,63,72135,0.7161811325727642,0.27906164257340593,0.9291017001810628,0.9638992672610046,0.0001
2026-03-04 17:21:23.492295,train_svhn,64,73280,0.7154715322375876,0.2802741173625046,0.9292421242482138,0.9639722535851172,0.0001
2026-03-04 17:21:42.325486,train_svhn,65,74425,0.7138689165691032,0.27473478430388903,0.9295587564915871,0.9641363509243043,0.0001
2026-03-04 17:22:01.511491,train_svhn,66,75570,0.6933417089016796,0.2682111703062506,0.9335515702304806,0.9662048312880023,0.0001
2026-03-04 17:22:20.289016,train_svhn,67,76715,0.7206569461566618,0.2766488505364675,0.9282127654213087,0.9634381351030009,0.0001
2026-03-04 17:22:39.255262,train_svhn,68,77860,0.7007530014801938,0.2696896179716614,0.9321234120648525,0.9654655492840071,0.0001
2026-03-04 17:22:57.574803,train_svhn,69,79005,0.6912330690559056,0.26457089318256277,0.9339551309563219,0.9664136696861215,0.0001
2026-03-04 17:23:15.852286,train_svhn,70,80150,0.6810888912777205,0.2567905200185648,0.9358793873327316,0.9674086954226182,0.0001
2026-03-04 17:23:34.284940,train_svhn,71,81295,0.6821481162175489,0.2598998378567918,0.9356797923433103,0.9673056227279087,0.0001
2026-03-04 17:23:52.923579,train_svhn,72,82440,0.681581510456432,0.2591440173805916,0.9357865992484692,0.9673607384528979,0.0001
2026-03-04 17:24:11.211440,train_svhn,73,83585,0.6738784858409109,0.25423964924000436,0.9372298375968283,0.9681065174412471,0.0001
2026-03-04 17:24:29.443060,train_svhn,74,84730,0.6758373366759152,0.2565904538132875,0.9368643827090708,0.9679175578789745,0.0001
2026-03-04 17:24:48.184725,train_svhn,75,85875,0.6807310504473276,0.25884890373104275,0.935946746956377,0.9674437343055032,0.0001
2026-03-04 17:25:07.096487,train_svhn,76,87020,0.6665367136132969,0.24803357102392945,0.9385901238843143,0.9688086315530532,0.0001
2026-03-04 17:25:25.740632,train_svhn,77,88165,0.6738443017467565,0.25221864463464244,0.937236205767835,0.9681096334016441,0.0001
2026-03-04 17:25:44.326499,train_svhn,78,89310,0.653471905815242,0.2414523420116849,0.9409739241380478,0.9700382275812113,0.0001
2026-03-04 17:26:03.261227,train_svhn,79,90455,0.6579091995546561,0.24280756126547634,0.9401695887611807,0.9696235343822405,0.0001
2026-03-04 17:26:22.360286,train_svhn,80,91600,0.6571787091872356,0.2435753526540126,0.9403023769195785,0.9696919285690759,0.0001
2026-03-04 17:26:41.736075,train_svhn,81,92745,0.6510617437899662,0.24120287246440614,0.9414085260122623,0.9702622080744272,0.0001
2026-03-04 17:27:01.958192,train_svhn,82,93890,0.6646863185768246,0.24616509557107172,0.9389306146572576,0.9689843745578756,0.0001
2026-03-04 17:27:21.495051,train_svhn,83,95035,0.6534877357984342,0.2409594550264821,0.9409710643575495,0.9700367160929442,0.0001
2026-03-04 17:27:40.932162,train_svhn,84,96180,0.642047156918137,0.2352005930320652,0.9430198059471729,0.9710920969033711,0.0001
2026-03-04 17:28:00.388209,train_svhn,85,97325,0.6543320442952071,0.23927184966112452,0.9408184346293023,0.9699579533134728,0.0001
2026-03-04 17:28:20.137741,train_svhn,86,98470,0.6355200270815418,0.23300082457990362,0.9441724522699441,0.9716854481134145,0.0001
2026-03-04 17:28:38.784069,train_svhn,87,99615,0.6290915902529046,0.2282671152586101,0.945296158056306,0.9722634477248536,0.0001
2026-03-04 17:28:57.655055,train_svhn,88,100760,0.6395830024902769,0.23374776685163193,0.9434563425955649,0.9713168499735914,0.0001
2026-03-04 17:29:16.964381,train_svhn,89,101905,0.6395464850354662,0.23275714052923271,0.943462799213391,0.9713202048599526,0.0001
2026-03-04 17:29:35.693210,train_svhn,90,103050,0.6258300648101457,0.2252967293227951,0.9458619118227568,0.9725543458278161,0.0001
2026-03-04 17:29:54.328089,train_svhn,91,104195,0.6344114670576522,0.2283894638481647,0.9443670463287773,0.9717855712640959,0.0001
2026-03-04 17:30:13.133640,train_svhn,92,105340,0.6266376508473444,0.2250098540071256,0.9457220995127742,0.9724825058250269,0.0001
2026-03-04 17:30:32.098159,train_svhn,93,106485,0.6220501887194124,0.2218567316945821,0.9465139012382561,0.9728895132600472,0.0001
2026-03-04 17:30:50.796462,train_svhn,94,107630,0.6103337645279132,0.21731537013954297,0.9485097663709332,0.9739146706448742,0.0001
2026-03-04 17:31:09.889570,train_svhn,95,108775,0.6273088037452987,0.22505789762411782,0.9456057698333784,0.9724227208549342,0.0001
2026-03-04 17:31:28.764581,train_svhn,96,109920,0.614757899221019,0.21830999565314577,0.9477605849566155,0.9735299642127094,0.0001
2026-03-04 17:31:47.109122,train_svhn,97,111065,0.6115354177652291,0.2189697155647242,0.9483068140876537,0.9738104971998628,0.0001
2026-03-04 17:32:06.476162,train_svhn,98,112210,0.6075768784047991,0.21818851355501864,0.9489738800005998,0.9741530111647194,0.0001
2026-03-04 17:32:25.739755,train_svhn,99,113355,0.6008123248223145,0.2121393769324092,0.9501037696937609,0.9747327158689667,0.0001
2026-03-04 17:32:44.890690,train_svhn,100,114500,0.6042429976710103,0.215749766767169,0.9495323221633023,0.9744395015283971,0.0001
